"Order id";"Date";"Status";"Season";"Brand name";"Brand sales person";"Collection";"Category";"Product name";"Product reference";"Color name";"Description";"Composition";"Fabric / print";"Size family name";"Size name";"EAN13";"SKU";"Quantity";"Unit price";"Net amount";"Pre-discount amount";"Discount rate";"Currency"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Giacomo pant";"04.648007";"005Ecrù";"Giacomo pant";"99%CO 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"4A";"";"";"1";"33";"33,00";"33,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Giacomo pant";"04.648007";"005Ecrù";"Giacomo pant";"99%CO 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"5A";"";"";"1";"33";"33,00";"33,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Giacomo pant";"04.648007";"005Ecrù";"Giacomo pant";"99%CO 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"6A";"";"";"1";"33";"33,00";"33,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Giacomo pant";"04.648007";"005Ecrù";"Giacomo pant";"99%CO 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"8A";"";"";"1";"33";"33,00";"33,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Dinosaur fleece";"23.648129";"167GreyMelangeSALVIA";"Dinosaur fleece";"70%CO 30%PL";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"24M";"";"";"1";"34";"34,00";"34,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Dinosaur fleece";"23.648129";"167GreyMelangeSALVIA";"Dinosaur fleece";"70%CO 30%PL";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"3A";"";"";"1";"37";"37,00";"37,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Dinosaur fleece";"23.648129";"167GreyMelangeSALVIA";"Dinosaur fleece";"70%CO 30%PL";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"4A";"";"";"1";"37";"37,00";"37,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Dinosaur fleece";"23.648129";"167GreyMelangeSALVIA";"Dinosaur fleece";"70%CO 30%PL";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"5A";"";"";"1";"37";"37,00";"37,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Dinosaur fleece";"23.648129";"167GreyMelangeSALVIA";"Dinosaur fleece";"70%CO 30%PL";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"6A";"";"";"1";"37";"37,00";"37,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Dinosaur fleece";"23.648129";"167GreyMelangeSALVIA";"Dinosaur fleece";"70%CO 30%PL";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"8A";"";"";"1";"37";"37,00";"37,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Guglielmo pant";"04.648036";"301SALVIA";"Guglielmo pant";"75%CO 24%LYOCELL 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"24M";"";"";"1";"32";"32,00";"32,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Guglielmo pant";"04.648036";"301SALVIA";"Guglielmo pant";"75%CO 24%LYOCELL 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"3A";"";"";"1";"35";"35,00";"35,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Guglielmo pant";"04.648036";"301SALVIA";"Guglielmo pant";"75%CO 24%LYOCELL 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"4A";"";"";"1";"35";"35,00";"35,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Guglielmo pant";"04.648036";"301SALVIA";"Guglielmo pant";"75%CO 24%LYOCELL 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"5A";"";"";"1";"35";"35,00";"35,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Guglielmo pant";"04.648036";"301SALVIA";"Guglielmo pant";"75%CO 24%LYOCELL 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"6A";"";"";"1";"35";"35,00";"35,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Velvet";"Guglielmo pant";"04.648036";"301SALVIA";"Guglielmo pant";"75%CO 24%LYOCELL 1%EA";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"8A";"";"";"1";"35";"35,00";"35,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Bear t-shirt";"09.648155";"167GreyMelangeBLUE";"Bear t-shirt";"100% CO";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"24M";"";"";"1";"23";"23,00";"23,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Bear t-shirt";"09.648155";"167GreyMelangeBLUE";"Bear t-shirt";"100% CO";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"3A";"";"";"1";"26";"26,00";"26,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Bear t-shirt";"09.648155";"167GreyMelangeBLUE";"Bear t-shirt";"100% CO";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"4A";"";"";"1";"26";"26,00";"26,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Bear t-shirt";"09.648155";"167GreyMelangeBLUE";"Bear t-shirt";"100% CO";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"5A";"";"";"1";"26";"26,00";"26,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Bear t-shirt";"09.648155";"167GreyMelangeBLUE";"Bear t-shirt";"100% CO";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"6A";"";"";"1";"26";"26,00";"26,00";"0";"EUR"
"3215528";"2026-02-05 14:38:17";"Confirmed";"Pre-FW26";"Babe & Tess";"Chaparal The One and Only";"FW 26";"Grey Naturale & Blu";"Bear t-shirt";"09.648155";"167GreyMelangeBLUE";"Bear t-shirt";"100% CO";"";"1M,3A,3M,4A,5A,6A,6M,8A,9M,10A,12A,12M,18M,24M";"8A";"";"";"1";"26";"26,00";"26,00";"0";"EUR"
